listing_id,source,url,title,description,price_vnd,area_m2,address_raw,city,district,ward,house_type,latitude,longitude,electric_price,water_price,wifi_price,other_utilities_price,parking_fee,air_conditioner,water_heater,refrigerator,washing_machine,elevator,balcony_window,fire_safety,pet_allowed,room_type,posted_at_raw,phone_number,image_urls,n_images,crawled_at
phongtro123_617821,phongtro123,https://phongtro123.com/cho-thue-phong-o-tang-3-wc-rieng-dien-nuoc-gia-dan-full-do-pr617821.html,"cho thuê phòng ở tầng 3, wc riêng. điện nước giá dân. full đồ","Cho thuê phòng ngõ 343 Đội Cấn
giá 4tr5 wc riêng, khu bếp riêng
đầy đủ điều hoà nóng lạnh giường tủ,...
điện nước giá dân, không mất phí dịch vụ
đầu tháng 4 có thể chuyển vào, chỉ cho nữ thuê",4500000,30.0,"ngõ 343 Đường Đội Cấn, Phường Ngọc Hà, Hà Nội",hà nội,Ba Đình,Ngọc Hà,Phòng trọ khép kín,21.0385,105.83,Điện giá dân,Nước giá dân,,,,False,True,False,False,False,False,False,False,phòng trọ,"Thứ 6, 21:03 03/03/2023",0909316890,"[""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/03/29/2_1711684797.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/01/img-6803_1788232468.png"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/03/img-6803_1788369345.png"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/03/img-6803_1788369246.png"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/03/img-6803_1788369556.png"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/03/img-6803_1788369704.png"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/03/1-tong-quan_1788425645.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/02/1788268814238-2345902088543874767-g141006387341653429-eac282575200222213b1a24cbcf0effe_1788340615.jpg""]",8,2026-09-11T15:52:35.442938
phongtro123_619664,phongtro123,https://phongtro123.com/cho-thue-phong-tro-khep-kin-du-do-pr619664.html,Cho Thuê Phòng Trọ Khép Kín Đủ Đồ,"Bên em còn 1 phòng sang tháng có thể vào ở.
Phòng khép kín cửa sổ thoáng mát, điều hòa, nóng lạnh, giường tủ đầy đủ, máy giặt sử dụng chung, giờ giấc đi lại thoải mái, nhà mặt phố đi lại thuận tiện.",3200000,15.0,"09 Phố Khâm Thiên, Phường Văn Miếu - Quốc Tử Giám, Hà Nội",hà nội,Đống Đa,Văn Miếu,Studio khép kín,21.0285,105.8355,,,,,,True,True,False,True,False,True,False,False,phòng trọ,"Thứ 2, 09:57 20/03/2023",0909316890,"[""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2023/03/20/pt31_1679280949.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2023/03/20/pt32_1679280956.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2023/03/20/wct3_1679280959.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/03/29/2_1711684797.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/01/img-6803_1788232468.png"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/03/img-6803_1788369345.png"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/03/img-6803_1788369246.png"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/03/img-6803_1788369556.png""]",8,2026-09-11T15:52:37.915401
phongtro123_616860,phongtro123,https://phongtro123.com/chung-cu-mini-full-noi-that-don-den-la-o-pr616860.html,Chung cư mini FULL NỘI THẤT DỌN ĐẾN LÀ Ở,"CHO THUÊ CCMN TRIỀU KHÚC - YÊN XÁ
Đầy đủ điều hoà, máy giặt, nóng lạnh, wifi, bếp nấu ăn, tủ quần áo, bàn trang điểm , sofa , bàn uống nước
Chỗ để xe free, giờ giấc thoả mái - phù hợp cho người làm về khuya, theo ca.
Camere 24/24 an ninh tuyệt đối
0335600363
Thanks các bạn.",4200000,23.0,"Đường Triều Khúc, Phường Thanh Xuân, Hà Nội",hà nội,Thanh Xuân,Thanh Xuân,Chung cư mini (CCMN),20.995,105.806,,,,,Miễn phí,False,True,False,True,False,False,False,False,phòng trọ,"Thứ 2, 09:56 20/03/2023",0909316890,"[""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2023/03/20/3cebc284-d127-4f00-8c7a-013452f72b63_1679280907.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2023/03/20/bafccf4f-c624-4b1d-8b14-b35b66f34f02_1679280908.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2023/03/20/4e4dad81-ecda-4ddc-b6da-4ee4c4fd87a3_1679280909.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2023/02/21/716859a7-a430-4bff-b5e1-972b4b51a35e_1676960598.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2023/02/21/5bca4879-df14-4731-9d81-77c712f99374_1676960599.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2023/02/21/ffa74f2b-0ac5-4cc2-a74b-f91b81740e08_1676960603.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/03/29/2_1711684797.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/01/img-6803_1788232468.png""]",8,2026-09-11T15:52:38.357895
phongtro123_619666,phongtro123,https://phongtro123.com/co-phong-du-do-cho-thue-oto-do-cua-view-thoang-pr619666.html,"CÓ PHÒNG ĐỦ ĐỒ CHO THUÊ , OTO ĐỖ CỬA VIEW THOÁNG","Cửa sổ thoáng , có ban công
Đầy đủ điều hoà, máy giặt,tủ lạnh, nóng lạnh, wifi, bếp nấu ăn, tủ quần áo, bàn ghế
Chỗ để xe free, giờ giấc thoả mái - phù hợp cho người làm về khuya, theo ca.
Camere 24/24 an ninh tuyệt đối
0335600363
Thanks các bạn.",4150000,20.0,"Đường Yên Xá, Hà Nội",hà nội,,,Phòng trọ khép kín,21.028511,105.804817,,,,,Miễn phí,False,True,True,True,False,True,False,False,phòng trọ,"Thứ 2, 10:01 20/03/2023",0909316890,"[""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2023/03/20/028b170e-c7b3-46bb-9949-0049aaaa14b3_1679281209.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2023/03/20/39bf26a9-e90d-4f65-88e0-06cf5a86263d_1679281210.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2023/03/20/472656a6-fdcc-4323-b0f0-388fab58ef60_1679281209.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2023/03/20/7ff737d0-08ef-4fdc-9d8e-dabc6bbce4a6_1679281210.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2023/03/20/c9a80046-74a6-424c-93af-b98dfdd6b074_1679281210.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2023/03/20/93d26ccb-bbda-424b-bbf9-d72ded49e110_1679281210.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/03/29/2_1711684797.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/01/img-6803_1788232468.png""]",8,2026-09-11T15:52:40.916686
phongtro123_619426,phongtro123,https://phongtro123.com/phong-full-noi-that-sieu-dep-khong-chung-chu-tren-duong-tran-duy-hung-pr619426.html,PHÒNG FULL NỘI THẤT SIÊU ĐẸP KHÔNG CHUNG CHỦ TRÊN ĐƯỜNG TRẦN DUY HƯNG,"PHÒNG NỘI THẤT GỒM
Giường, tủ quần áo,
- điều hoà, nóng lạnh,
- bếp, tủ bếp, rèm
- Tủ lạnh ( phụ kiện khác )
- Thang máy
kHÔNG CHUNG CHỦ GIỜ GIẤC TỰ DO",4100000,18.0,"Đường Trần Duy Hưng, Phường Cầu Giấy, Hà Nội",hà nội,Cầu Giấy,Cầu Giấy,Phòng trọ khép kín,21.036237,105.790583,,,,,,False,True,True,False,True,False,False,False,phòng trọ,"Thứ 6, 12:08 17/03/2023",0909316890,"[""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2023/03/17/2aabf65d1782cadc93934_1679029657.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2023/03/17/4bfc930a72d5af8bf6c45_1679029657.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2023/03/17/30cee73806e7dbb982f62_1679029659.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2023/03/17/44e2901471cbac95f5da1_1679029659.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2023/03/17/2104f2f2132dce73973c3_1679029661.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2023/03/17/2b387baedb8606d85f97_1679018938.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/03/29/2_1711684797.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/01/img-6803_1788232468.png""]",8,2026-09-11T15:52:40.962255
phongtro123_618147,phongtro123,https://phongtro123.com/phong-san-go-ban-cong-do-co-ban-cho-nu-thue-co-dieu-hoa-nong-lanh-pr618147.html,"Phòng sàn gỗ, ban công, đồ cơ bản, cho nữ thuê, có điều hòa, nóng lạnh","Chính chủ, cho nữ thuê phòng như hình
Nhà thuộc khu yên tĩnh, an ninh tốt, ô tô đỗ cửa
t1 để xe, bếp rộng, tủ lạnh
t5 máy giặt, sân phơi
phòng y hình, thuộc t3, ban công rộng thoáng, có điều hòa
Vệ sinh chung, rộng rãi, có nóng lạnh, có dọn định kì, phòng bên cũng là nữ
Chỉ cho nữ thuê, ý thúc tốt, công việc ổn định, sống lành mạnh
Điện 3.5, nước 80, net 50
THanh toán hàng tháng, cọc 1",2600000,18.0,"Đường Tứ Liên, Phường Hồng Hà, Hà Nội",hà nội,Tây Hồ,Hồng Hà,Phòng trọ WC chung,21.062,105.84,,,,,,True,True,True,True,False,True,False,False,phòng trọ,"Thứ 3, 08:24 07/03/2023",0909316890,"[""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2023/03/07/z4159354915995-fd4e266ead2f6aa4a5ab514c1f70234c_1678152250.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2023/03/07/z4159354903553-064ffddd4340ca9166c817797735c39d_1678152254.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2023/03/07/z4159354924018-bc9d7320fd8b7e4bac2a8a1435b1f0b6_1678152261.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2023/03/07/z4159354900297-f8a486086edc712f21c5316d020c8d4e_1678152269.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2023/03/07/z4159354900244-b0ef88f57311f7f8566352d799a6754c_1678152274.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/03/29/2_1711684797.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/01/img-6803_1788232468.png"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/03/img-6803_1788369345.png""]",8,2026-09-11T15:52:43.269741
phongtro123_618152,phongtro123,https://phongtro123.com/phong-phong-tro-khep-kin-co-the-vao-o-luon-pr618152.html,Phòng Phòng Trọ Khép Kín Có Thể Vào Ở Luôn,"Bên mình hiện có 2 phòng cho thuê, 1 phòng có thể ở ngay và 1 phòng đầu tháng sau có thể ở
Cả 2 phòng đều khép kín đầy đủ điều hòa, nóng lạnh, giường tủ, có cửa sổ thoáng mát, giờ giấc đi lại thoải mái",3000000,15.0,"Số 09 Phố Khâm Thiên Phố Khâm Thiên, Phường Khâm Thiên, Đống Đa, Hà Nội Phố Khâm Thiên, Phường Văn Miếu - Quốc Tử Giám, Hà Nội",hà nội,Đống Đa,Khâm Thiên,Studio khép kín,21.0185,105.835,,,,,,True,True,False,False,False,True,False,False,phòng trọ,"Thứ 3, 09:03 07/03/2023",0909316890,"[""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2023/03/07/pt31_1678154351.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2023/03/07/pt32_1678154358.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2023/03/07/wct3_1678154368.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2023/03/07/pt2_1678154374.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2023/03/07/wct2_1678154390.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/03/29/2_1711684797.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/01/img-6803_1788232468.png"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/03/img-6803_1788369345.png""]",8,2026-09-11T15:52:43.516428
phongtro123_617852,phongtro123,https://phongtro123.com/tim-nguoi-o-ghep-sinh-vien-nguoi-di-lam-pr617852.html,Tìm người ở ghép sinh viên người đi làm,"Nhà 3 tầng gần trường học, bệnh viện, chợ tiện sinh hoạt. Giá thuê thấp 3 triệu 1 tháng. Liên hệ Vân Anh 0707358373",3000000,90.0,"11 dãy 7 tổ 12, Phường Hà Đông, Hà Nội",hà nội,Hà Đông,Hà Đông,Phòng trọ khép kín,20.963272,105.76518,,,,,,False,False,False,False,False,False,False,False,phòng trọ,"Thứ 7, 09:41 04/03/2023",0909316890,"[""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/03/29/2_1711684797.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/01/img-6803_1788232468.png"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/03/img-6803_1788369345.png"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/03/img-6803_1788369246.png"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/03/img-6803_1788369556.png"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/03/img-6803_1788369704.png"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/04/img-7579_1788487843.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/08/29/img-7557_1787992298.jpg""]",8,2026-09-11T15:52:43.790884
phongtro123_617479,phongtro123,https://phongtro123.com/chinh-chu-cho-thue-phong-khep-kin-ngo-cho-kham-thien-ho-ba-mau-dong-da-ha-noi-pr617479.html,"Chính chủ cho thuê phòng khép kín ngõ chợ khâm thiên, hồ ba mẫu đống đa, hà nội","Chính chủ Cho thuê nhà khép kín, riêng tư không chung đụng, đầy đủ điều hoà, nóng lạnh, gác xép, vệ sinh khép kín
- Gần các trường đại học, cách Bách Khoa 1km, Kinh tế 1.5km, Học viện ngân hàng 1,2km (ngõ 165/85 ngõ chợ khâm thiên) gần khu D Hồ Ba Mẫu.
- Nhà sạch sẽ, cửa sổ thoáng mát.
- DT 16m2 nền + 6m2 gác xép, hành lang rộng để 2 xe thoải mái - giá 2,6tr.
- Điều hoà mới lắp tiết kiệm điện.
- Bình nóng lạnh lắp mới
- Điện 4,5k/ số; Nước 25k/m2, có công tơ riêng, có internet
- Phòng vệ sinh khép kín sạch sẽ.
- Có chỗ để xe, phơi quần áo riêng.
- Ăn ninh tốt, yên tĩnh, đi lối riềng k chung chủ
ƯU TIÊN Ở LÂU DÀI
LH chủ nhà ( không môi giới): zalo 0382281589",2300000,16.0,"Phố Chợ Khâm Thiên, Phường Văn Miếu - Quốc Tử Giám, Hà Nội",hà nội,Đống Đa,Văn Miếu,Studio khép kín,21.0285,105.8355,"4,5k/ số",,,,,False,True,False,False,False,True,False,False,phòng trọ,"Thứ 3, 11:10 28/02/2023",0909316890,"[""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2023/02/28/img-20210310-222913_1677557319.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/03/29/2_1711684797.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/01/img-6803_1788232468.png"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/03/img-6803_1788369345.png"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/03/img-6803_1788369246.png"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/03/img-6803_1788369556.png"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/03/img-6803_1788369704.png"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/05/528446177-1578595320029061-3480331515769002475-n_1788611229.jpg""]",8,2026-09-11T15:52:44.910132
phongtro123_617464,phongtro123,https://phongtro123.com/3-5tr-ccmn-25m2-tai-so-7-230-21-me-tri-thuong-full-do-co-ban-thoang-sach-yen-tinh-pr617464.html,"3,5tr- CCMN 25m2 tại số 7/230/21 Mễ Trì Thượng - Full đồ cơ bản - Thoáng sạch- Yên Tĩnh","Thông tin cho thuê CCMN:
Địa chỉ: Số 7 ngõ 230/21 Mễ Trì Thượng.
Diện tích: 25m².
Tiện nghi: Điều hòa, nóng lạnh, giường, tủ quần áo.
Tiện ích: Để xe tầng 1 miễn phí, camera an ninh 24/24, không chung chủ.
Giá thuê: 3,5 triệu/tháng (cọc 1 tháng, thanh toán hàng tháng).
Liên hệ chính chủ: 0848233111.",3500000,25.0,"Số 7 ngõ 230/21 Đường Mễ Trì Thượng, Phường Từ Liêm, Hà Nội",hà nội,Nam Từ Liêm,Từ Liêm,Chung cư mini (CCMN),21.015243,105.765435,,,,,,True,True,False,False,False,False,False,False,phòng trọ,"Thứ 3, 08:53 28/02/2023",0909316890,"[""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2023/02/28/18d7b302ff9b25c57c8a2_1677549185.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2023/02/28/2_1677549191.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2023/02/28/54d0f501b99863c63a893_1677549196.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2023/02/28/4ce3e206ae9f74c12d8e1_1677549196.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2023/02/28/f3ca790b3592efccb6836_1677549201.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2023/02/28/a4b2ce87851e5f40060f7_1677549203.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/03/29/2_1711684797.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/01/img-6803_1788232468.png""]",8,2026-09-11T15:52:45.083171
phongtro123_616890,phongtro123,https://phongtro123.com/cho-thue-phong-40m2-co-cua-so-ban-cong-cuc-thoang-pr616890.html,CHO THUÊ PHÒNG 40M2 CÓ CỬA SỔ BAN CÔNG CỰC THOÁNG,"CHO THUÊ PHÒNG 40M2 CÓ BAN CÔNG VÀ CỬA SỔ CỰC THOÁNG - 4TR/ THÁNG
- Phòng 40m2 tại Nguyễn Hoàng Tôn, ngay cạnh Hồ Tây rất chill
- Có cửa sổ và ban công rất thoáng
- Có khu bếp nấu ăn riêng nên rất sạch sẽ
- Có tầng thượng phơi đồ rất chill
- Nội thất cơ bản: nóng lạnh, điều hòa, giường, tủ bếp, tủ lạnh, máy giặt.
- Cạnh doanh trại quân đội nhân dân nên cực an toàn.
- Ô tô vào được tận nơi
- Tiện ra khu Cầu Giấy, đường Láng, bến xe Mỹ Đình
Inbox hoặc liên hệ: 0971756561",4000000,40.0,"ngõ 32 đường Nguyễn Hoàng Tôn, Phường Phú Thượng, Hà Nội",hà nội,Cầu Giấy,Phú Thượng,Phòng trọ khép kín,21.092,105.805,,,,,,True,True,True,True,False,True,False,False,phòng trọ,"Thứ 3, 16:59 21/02/2023",0909316890,"[""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2023/02/21/5daee12d-7dea-4049-b962-f0bf8c208cfe_1676973384.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2023/02/21/bc27ecf0-19a1-4174-a703-aa8124b8bf3c_1676973384.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2023/02/21/1e33d351-b8df-4266-b913-7882c0487f5e_1676973390.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2023/02/21/bb64c7cf-1b47-4145-a934-ffc43c42e712_1676973390.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/03/29/2_1711684797.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/01/img-6803_1788232468.png"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/03/img-6803_1788369345.png"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/03/img-6803_1788369246.png""]",8,2026-09-11T15:52:46.504698
phongtro123_617643,phongtro123,https://phongtro123.com/cho-thue-nha-tro-trong-ngach-1277-68-duong-giai-phong-phuong-thinh-liet-quan-hoang-mai-ha-noi-pr617643.html,"Cho thuê nhà trọ trong ngách 1277/68 Đường Giải Phóng, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội","Chính chủ cho thuê nhà cấp 4, mới cải tạo, có sân để được 2 xe máy, chỗ phơi đồ thông thoáng, điện nước theo giá nhà nước, không bao giờ mất nước (có bồn trữ nước sơn hà), tự do không sống cùng chủ nhà.
Diện tích: 32.5 m2 + gác xép khoảng 10-15m2
+ Đã có giường, nóng lạnh và máy giặt.
+ Đối tượng: Hộ gia đình, hoặc có thể ở 3-5 sinh viên.
+ Gần chợ, cách mặt đường Giải Phóng/bến xe bus 200m, cách Đại học Kinh tế Quốc Dân + ĐH Xây Dựng + ĐH Bách Khoa 10-15 phút đi xe máy. Giữa bến xe Giáp Bát và bến xe nước ngầm.
+ Ưu tiên giá nếu thuê lâu dài + giữ gìn đường cống vệ sinh.
Liên hệ sdt: anh Huân 0399829283.",3200000,43.0,"trong ngách 1277/68 Đường Giải Phóng, Phường Thịnh Liệt, Hoàng Mai, Hà Nội Đường Giải Phóng, Phường Hoàng Mai, Hà Nội",hà nội,Hoàng Mai,Thịnh Liệt,Gác xép / Duplex,20.974,105.845,Điện giá dân,,,,,False,True,False,True,False,False,False,False,phòng trọ,"Thứ 5, 10:30 02/03/2023",0909316890,"[""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2023/03/02/z4119415224426-dd5b7a201ca5bfcaf23c3f4a1c1df1ea_1677727706.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2023/03/02/z4119415227884-0e879ef98a84840cac9167c3e9293a59_1677727706.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2023/03/02/z4119415235141-54cbccb5e95810daf81ac3a4f4342693_1677727707.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2023/03/02/z4119415639995-b558dce55c20695f68c4ba42bd76390a_1677727707.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/03/29/2_1711684797.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/01/img-6803_1788232468.png"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/03/img-6803_1788369345.png"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/03/img-6803_1788369246.png""]",8,2026-09-11T15:52:46.953156
phongtro123_617002,phongtro123,https://phongtro123.com/cho-thue-phong-tro-ccmn-30m-duong-co-nhue-pr617002.html,"Cho thuê phòng trọ, ccmn 30m đường Cổ Nhuế","Cho thuê ccmn mới xây , diện tích 25 đên 32m2 đường Cổ Nhuế.
Nội thất đầy đủ : Điều hòa, nóng lạnh, sen cây, giường, tủ, sofa, thang máy.
Gần các trường ĐH Mỏ, HV Tài Chính, HV Cảnh Sát, ... ngay sát trường mầm non và cấp 1 Cổ Nhuế. Gần chợ.
Phù hợp cho gia đình, người đi làm .
Ngõ rộng, an ninh tốt.
Giá 3.2tr.
️ 0914.581.467 Lành",3200000,30.0,"Đường Cổ Nhuế, Phường Đông Ngạc, Hà Nội",hà nội,Bắc Từ Liêm,Đông Ngạc,Chung cư mini (CCMN),21.082,105.775,,,,,,True,True,False,False,True,False,False,False,phòng trọ,"Thứ 5, 23:12 23/02/2023",0909316890,"[""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2023/02/22/img-1676890917419-1676891208264_1677078214.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2023/02/22/img-1676890916939-1676891207900_1677078214.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2023/02/22/img-1676890917114-1676891208128_1677078215.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/03/29/2_1711684797.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/01/img-6803_1788232468.png"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/03/img-6803_1788369345.png"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/03/img-6803_1788369246.png"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/03/img-6803_1788369556.png""]",8,2026-09-11T15:52:47.636471
phongtro123_617620,phongtro123,https://phongtro123.com/cho-thue-phong-tro-full-do-cuc-dep-co-thang-may-may-gat-may-say-pr617620.html,Cho thuê phòng trọ full đồ cực đẹp có thang máy máy gặt máy sấy,"Phòng đẹp gần chợ , gần trường, bến xe mỹ đình , công viên cầu giấy, fpt, viettel, viện kiểm soát, bệnh viện, đại sứ quán mỹ, tòa nhà keangnam",4900000,25.0,"232 Đường Dương Đình Nghệ, Phường Cầu Giấy, Hà Nội",hà nội,Cầu Giấy,Cầu Giấy,Phòng trọ khép kín,21.036237,105.790583,,,,,,False,False,False,True,True,False,False,False,phòng trọ,"Thứ 5, 09:50 02/03/2023",0909316890,"[""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/03/29/2_1711684797.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/01/img-6803_1788232468.png"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/03/img-6803_1788369345.png"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/03/img-6803_1788369246.png"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/03/img-6803_1788369556.png"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/03/img-6803_1788369704.png"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/09/screenshot-20260816-152234-com-hihonor-photos-slotalbumactivity_1788938170.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/07/1788592434539-8389593420451769107-8389593420451769107-5ceed6604c94cfaeaf85503dca8a5e99_1788772933.jpg""]",8,2026-09-11T15:52:48.100649
